student_id,student_name,teacher_id,teacher_name,confidence,source,evidence
v_orland_waugh,Orland Waugh,745,Carlos Machado,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Machado > Orland Waugh > Danny Alvarez > Danielle Alvarez
6829,Daniel Alvarez,v_orland_waugh,Orland Waugh,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Machado > Orland Waugh > Danny Alvarez > Danielle Alvarez
7997,Danielle Alvarez,6829,Daniel Alvarez,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Machado > Orland Waugh > Danny Alvarez > Danielle Alvarez
v_scott_huston,Scott Huston,559,Rodrigo Medeiros,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Hélio Gracie > Rolls Gracie > Romero Cavalcanti (Jacaré) > Rodrigo Medeiros (Comprido) > Scott Huston > Dan Borovic
9325,Danilo Borovic,v_scott_huston,Scott Huston,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Hélio Gracie > Rolls Gracie > Romero Cavalcanti (Jacaré) > Rodrigo Medeiros (Comprido) > Scott Huston > Dan Borovic
8036,Danilo Cherman,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > André Pederneiras > Danilo Cherman
v_luiz_major,Luiz Major,4334,Andre da Silva,high,site_lineage_field,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Luiz Major > Danilo Moreira
10953,Danilo Moreira,v_luiz_major,Luiz Major,high,site_lineage_field,Lineage declarada no perfil: Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Luiz Major > Danilo Moreira
8116,Dante Leon,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César Pereira > Dante Leon
1781,Ralph Gracie,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Ralph Gracie > Dave Camarillo
816,Dave Camarillo,1781,Ralph Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Ralph Gracie > Dave Camarillo
12275,Davi Cabral,3416,Monir Salomao,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Davi Cabral
cezar-guimaraes-casquinha,Cesar Guimaraes,v_walter_guimaraes,Walter Guimaraes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Davi Ramos
1386,Davi Ramos,cezar-guimaraes-casquinha,Cesar Guimaraes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Davi Ramos
v_alexandre_carrera,Alexandre Carrera (,2512,Cezar Guimarães,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Alexandre Carrera ( > Leonel Menezes) > Davi Vetoraci
v_leonel_menezes,Leonel Menezes),v_alexandre_carrera,Alexandre Carrera (,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Alexandre Carrera ( > Leonel Menezes) > Davi Vetoraci
14268,Davi Vetoraci,v_leonel_menezes,Leonel Menezes),high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cesar Guimaraes > Alexandre Carrera ( > Leonel Menezes) > Davi Vetoraci
566,Joe Moreira,2040,Francisco Mansur,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Francisco Mansor > Joe Moreira > Ricardo Teixeira > David Avellan
v_ricardo_teixeira,Ricardo Teixeira,566,Joe Moreira,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Francisco Mansor > Joe Moreira > Ricardo Teixeira > David Avellan
7463,David Avellan,v_ricardo_teixeira,Ricardo Teixeira,high,site_lineage_field,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Francisco Mansor > Joe Moreira > Ricardo Teixeira > David Avellan
v_danny_agemy,Danny Agemy,481,Saulo Ribeiro,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Danny Agemy > David Garmo
9668,David Garmo,v_danny_agemy,Danny Agemy,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Danny Agemy > David Garmo
max-trombini-cia-paulista,Milton Maximiliano,1097,Waldomiro Perez,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Milton Maximiliano > Eduardo Santoro > David Raab
2324,Eduardo Santoro,max-trombini-cia-paulista,Milton Maximiliano,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Milton Maximiliano > Eduardo Santoro > David Raab
v_david_raab,David Raab,2324,Eduardo Santoro,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Milton Maximiliano > Eduardo Santoro > David Raab
1650,David Onuma,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > David Onuma
1817,Rigan Machado,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > David Meyer
11262,David Meyer,1817,Rigan Machado,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > David Meyer
cesar-gracie,Cesar Gracie,3394,Robson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Robson Gracie > Cesar Gracie > David Terrell
