id,name,first_name,last_name,nickname,team,url,bio,is_historical
8116,Dante Leon,Dante,Leon,,GF Team,https://www.bjjheroes.com/?p=8116,"Dante Leon is an accomplished Canadian grappler as well as a black belt inBrazilian jiu-jitsu, a rank awarded byVitor OliveiraandJúlio César PereiraofGF Team– an academy he represented on numerous occasions across the world. Leon is widely recognized as one of the most talented athletes of his generation, a reputation earned while competing in the lower belt divisions of BJJ when he earned titles at important tournaments in the International Brazilian Jiu-Jitsu Federation (IBJJF) circuit, a level of success he was able to repeat as a professional competitor. Full Name:Dante Leon",False
816,Dave Camarillo,Dave,Camarillo,,,https://www.bjjheroes.com/?p=816,"Dave Camarillo is a Judo andBrazilian Jiu-Jitsu(BJJ) black belt underRalph Graciethough he moved away from Ralph’s academy to form his own style of grappling which he branded as “Guerrilla Jiu-Jitsu”. Dave Camarillo became a mainstream name as a coach after many of his students became big stars in the world of mixed martial arts (MMA), names such as Jon Fitch, Josh Koscheck, Mike Swick, and Cain Velazquez. Full Name:David Camarillo",False
12275,Davi Cabral,Davi,Cabral,,GF Team,https://www.bjjheroes.com/?p=12275,"Davi Cabral de Souza, commonly known as Davi Cabral is a professional grappler and a jiu-jitsu black belt underJúlio César Pereira, who worked extensively with Bruno Granola while representingGF Teamin the sport’s global circuit. Cabral became a reference in BJJ during his colored belt career through his numerous wins in important tournaments such as Copa Podio’s Iron Brown Belt and the International Brazilian Jiu-Jitsu Federation (IBJJF) European Open, Pan American No-Gi Championships, as well as the Brazilian National No-Gi Championships. Cabral went on to become an important figure also in the pro-division after earning his black belt rank. Full Name:Davi Cabral de Souza",False
1386,Davi Ramos,Davi,Ramos,,Top Brother,https://www.bjjheroes.com/?p=1386,"Davi Ramos is aBrazilian Jiu-Jitsublack belt under MasterCésar Guimarães(Casquinha) who represented the Top Brother andAtos Jiu-Jitsuacademies in this sport’s international circuit. One of the most talented grapplers of his generation Ramos was praised for his fast and explosive style, a method with which he conquered important titles in the ADCC and the ACBJJ promotions. One of Davi Ramos’ first big career breaks in BJJ occurred at the Grapplers Quest Las Vegas (2011), when he submitted 6 out of his 7 opponents and tapped big names such as Jeff Monson andJoao Assis. Davi Ramos is also an experienced mixed martial artist (MMA) and an Ultimate Fighting Championship (UFC) veteran. Full Name:Davi Ramos Pinheiro da Silva",False
14268,Davi Vetoraci,Davi,Vetoraci,,,https://www.bjjheroes.com/?p=14268,"Davi Vetoraci is a grappler from Brazil who holds the rank of black belt in jiu-jitsu under Leonel Menezes (his father) and Alexandre Carrera (his cousin). Vetoraci first made waves in the sport as a colored belt, but it was his performances in the professional division of the sport that truly raised awareness of his talent to a wider audience, particularly after his European Championship gold medal with the International Brazilian Jiu-Jitsu Federation (IBJJF) in 2025 in the medium-heavyweight division, a podium shared with his twin brother,Matheus Vetoraci. Full Name:Davi Vetoraci de Menezes",False
7463,David Avellan,David,Avellan,Dave,Freestyle Fighting Academy,https://www.bjjheroes.com/?p=7463,"David Avellan is an accomplished American grappler and ajiu jitsublack belt under Ricardo Teixeira, well known for his many battles in important no-gi tournaments such as the ADCC and Grapplers Quest, where he defeated legends of our sport, includingAmaury Bitetti,Alexandre Ribeiro,Rafael Lovato Jr.andTarsis Humphreys– to name a few. David and his brother Marcos Avellan are also known as the founders of the Freestyle Fighting Academy, a gym where they teach their martial arts methods based on grappling and striking, having developed big names in combat sports such asEnrico Cocco, Jorge Masvidal, Michael Bernhard, etc. The Avellan brothers are also known for their “kimura-trap” system, a compendium of techniques that uses thekimura lockas its foundation. Full Name:David Avellan",False
1923,David Juliano Lemes,David,Juliano Lemes,,,https://www.bjjheroes.com/?p=1923,"David Juliano David Juliano Lemes is a member of the prestigious Atos competition team, who earned hisjiu jitsublack belt from Erivaldo Junior leader of theEquipe Liga Jiu Jitsuin São José dos Campos, Brazil. David Juliano is regarded as one of the topfeatherweightsin the world, having conquered important international tournaments such as theSul Americano, the European Open and the Pan American.",False
9668,David Garmo,David,Garmo,,Assembly Jiu-Jitsu,https://www.bjjheroes.com/?p=9668,"David Garmo is a professional grappler andBrazilian jiu-jitsublack belt under Danny Agemy, who is regarded as one of the top no-gi BJJ competitors of his generation as well as one of Michigan – USA’s most accomplished athletes in this sport. Garmo gained recognition for his exciting and crowd-pleasing style while competing in popular promotions such as Quintet Team Survival Match as well as the Onnit Invitational, and has represented well-respected teams during his career such as Carpe Diem and Detroit Jiu-Jitsu. Full Name:David Garmo",False
9037,David Jacobs,David,Jacobs,,David Jacobs JJ,https://www.bjjheroes.com/?p=9037,"David Jacobs, commonly referred to as “The Rock”, was aBrazilian jiu-jitsublack belt under Mario Yamasaki, who also worked extensively with Francisco Neto. Widely recognized as a pioneering figure of this sport/martial art in the East Coast of the United States, Jacobs was an avid competitor on the Grapplers Quest and IBJJF circuits during the 2000s era whilst also becoming one of the very first North Americans to referee for the IBJJF. During this period he also co-founded / founded two of the most successful BJJ academies on the state of Virginia: Fairfax Jiu Jitsu and David Jacobs Jiu-Jitsu Team. Full Name:David Arnold Jacobs",False
9700,David Raab Skaf,David,Raab Skaf,,,https://www.bjjheroes.com/?p=9700,"Eliezer David Raab Skaf, commonly known as David Raab, is aBrazilian jiu-jitsublack belt underEduardo Santoro(Português) and a former member of Cia Paulista. Well known as one of the top middleweights of his generation with medals in important International Brazilian Jiu-Jitsu Federation (IBJJF) tournaments such as the Pan and Brazilian Nationals, Raab is also revered for his “ronin” lifestyle in this sport/martial art, being an independent/self-reliant competitor and highly respected member of this community. Full Name:Eliezer David Raab Skaf",False
1650,David Onuma,David,Onuma,Malandro,,https://www.bjjheroes.com/?p=1650,"David Onuma is a British martial arts expert who holds a black belt in Brazilian Jiu Jitsu underRicardo VieiraandRodrigo Cabral. David is also a certified instructor in martial arts such as Jeet Kune Do, Kick Boxing, Maphilindo Silat and even Combat Submission Wrestling (under Erik Paulson). Full Name:David Onuma",False
11262,David Meyer,David,Meyer,,,https://www.bjjheroes.com/?p=11262,"David Meyer is a jiu-jitsu pioneer in the United States. A black belt underRigan Machado(1996), Meyer became part of the well knownBJJ Dirty Dozen– the first 12 non-Brazilian natives to achieve the rank of black belt in this martial art, while being also the first American to medal in the International Brazilian Jiu-Jitsu Federation’s (IBJJF) World Championship (1998). David Meyer is also a strong advocate for plant-based diets in combat sports through his Fuel For The Fighter project, an endeavor heavily supported by several plant-based mixed martial arts fighters such as Jake Shields, Nick Diaz, Nate Diaz, and James Wilks. Outside the world of combat sports Meyer is also the founder of the Adopt A Pet – North America’s largest non-profit pet adoption website. Full Name:David Meyer",False
4965,David Terrell,David,Terrell,Soul Assassin,,https://www.bjjheroes.com/?p=4965,"David Terrell is aBrazilian jiu jitsublack belt underCesar Gracie(the 1st awarded by Cesar), who was widely regarded as one of the top grappling competitors of his generation, having medalled at the ADCC tournament and with wins over renowned competitors such asFernando “Margarida”orDean Listerand known for never having had a point scored against him in a grappling match. Being a “no gi jiu jitsu” specialist, Terrell transitioned to mixed martial arts (MMA) early in his career reaching UFC title contention, though he would later be cut from the organization due to a series of unfortunate injuries that kept Terrell on the sidelines. After his competitive stint David Terrell focused on his coaching career, becoming one of the top grappling and MMA instructors in Northern California, through his own endeavor, the NorCal Fighting Alliance. Full Name:David Michael Terrell",False
13360,David Terao,David,Terao,,50/Fifty,https://www.bjjheroes.com/?p=13360,"David Terao is a multi-faceted Hawaiian grappler who has competed at the highest level in 3 different – highly competitive – combat sports. Namely, judo, jiu-jitsu, and folkstyle wrestling, where he became a Team USA judo player and Olympic hopeful, an International Brazilian Jiu-Jitsu Federation (IBJJF) World Champion, and a D1 NCAA All-American wrestler, being one of a very select group of athletes who have exceeded in all three disciplines. Full Name:David Stanford Terao",False
7321,Darragh OConnaill,Darragh,OConnaill,,Ribeiro JJ,https://www.bjjheroes.com/?p=7321,"Darragh O’Conaill is an Irish bornBrazilian jiu-jitsublack belt underSauloandAlexandre Ribeiro, being also one of the top middleweights in the European grappling circuit. One of the original competitors in the famous ‘Lloyd IrvinBJJ Kumite’ tournament (2013), O’Conaill is also an EBI veteran as well as an American and European No-Gi champion, additionally to him running the East Coast Jiu-Jitsu Academy, one of the most successful jiu-jitsu gyms in Dublin – Ireland. Full Name:Darragh O’Conaill",False
1369,Dean Lister,Dean,Lister,The Boogeyman,,https://www.bjjheroes.com/?p=1369,"Dean Lister, also known as “The Boogeyman”, is a professional grappler who is aBrazilian jiu-jitsublack belt under Jeffrey Higgs who gained notoriety within the BJJ world after he won the 2003 ADCC (the world’s most prestigious submission wrestling/Nogi event) in the open weight division. Dean Lister also has a background in wrestling and experience in Sambo and ventured through MMA competing in important organizations such as Pride FC and UFC. Full Name:Dean Richard Lister",False
1820,Delson Heleno,Delson,Heleno,Pe de Chumbo,,https://www.bjjheroes.com/?p=1820,"Delson Heleno is aBrazilian Jiu Jitsublack belt and a Capoeira Master who has also fought in MMA (Mixed Martial Arts). Heleno, commonly known by his nickname “Pé de Chumbo”, earned his BJJ black belt training under the guidance of Adilson Lima, being also a former world champion in BJJ. Full Name:Delson Heleno Raimundo",False
112,Demian Maia,Demian,Maia,,Brasa,https://www.bjjheroes.com/?p=112,"Demian Maia is aBrazilian Jiu-Jitsublack belt and a professional mixed martial arts (MMA) fighter, who reached the top of both sports’ rankings, particularly in grappling where Maia earned titles such as World Cup (2002, 2003), ADCC (2007). In MMA Demian had title attempts in the UFC’s middleweight (April 2010) and welterweight (July 2017) divisions. Demian is also known for having one of UFC’s longest successful submission win streaks (5). In the context of jiu-jitsu history, Maia was at the heart of the early 2000’sAlliance Academy‘s turmoil, a case that ended in the team splitting, giving birth to theBrasa,TT, and Master academies. Full Name:Demian Maia Baptista",False
