claim_id,student_person_id,student_name,promoter_person_id,teacher_name,claim_type,relationship_label,status,evidence_level,notes
bjj-9876-v_wellyton_menezes_rildo_paiva,9876,Alef Brito,v_wellyton_menezes_rildo_paiva,Wellyton Menezes/Rildo Paiva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Luiz Façanha > Cássio Façanha > Ricardo Candido > Marcos Santana > Wellyton Menezes/Rildo Paiva > Alef Brito
bjj-v_junior_cardoso-515,v_junior_cardoso,Junior Cardoso,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Junior Cardoso > Alex Martins
bjj-7660-v_junior_cardoso,7660,Alex Martins,v_junior_cardoso,Junior Cardoso,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Junior Cardoso > Alex Martins
bjj-322-355,322,Fabio Gurgel,355,Romero Cavalcanti,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Isaque Bahiense > Alex Munis
bjj-7552-322,7552,Isaque Bahiense,322,Fabio Gurgel,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Isaque Bahiense > Alex Munis
bjj-11746-7552,11746,Alex Munis,7552,Isaque Bahiense,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Isaque Bahiense > Alex Munis
bjj-v_mario_yamasaki-739,v_mario_yamasaki,Mario Yamasaki,739,Marcelo Behring,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Mario Yamasaki > David Jacobs > Greg Souders > Alex Nguyen
bjj-9037-v_mario_yamasaki,9037,David Jacobs,v_mario_yamasaki,Mario Yamasaki,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Mario Yamasaki > David Jacobs > Greg Souders > Alex Nguyen
bjj-13493-9037,13493,Greg Souders,9037,David Jacobs,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Mario Yamasaki > David Jacobs > Greg Souders > Alex Nguyen
bjj-13084-13493,13084,Alex Nguyen,13493,Greg Souders,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Mario Yamasaki > David Jacobs > Greg Souders > Alex Nguyen
bjj-3394-hist_carlos_sr,3394,Robson Gracie,hist_carlos_sr,Carlos Gracie Senior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr > Robson Gracie > Aloísio Silva > Leka Vieira
bjj-v_aloisio_silva-3394,v_aloisio_silva,Aloísio Silva,3394,Robson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr > Robson Gracie > Aloísio Silva > Leka Vieira
bjj-1131-v_aloisio_silva,1131,Alessandra Vieira,v_aloisio_silva,Aloísio Silva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr > Robson Gracie > Aloísio Silva > Leka Vieira
bjj-1757-419,1757,Alexander Trans,419,Leonardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Alexander Trans
bjj-1097-739,1097,Waldomiro Perez,739,Marcelo Behring,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Mario Dias > Alessandro Capodeferro
bjj-601-1097,601,Roberto Godoi,1097,Waldomiro Perez,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Mario Dias > Alessandro Capodeferro
bjj-492-601,492,Marco Barbosa,601,Roberto Godoi,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Mario Dias > Alessandro Capodeferro
bjj-v_mario_dias-492,v_mario_dias,Mario Dias,492,Marco Barbosa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Mario Dias > Alessandro Capodeferro
bjj-1567-v_mario_dias,1567,Alessandro Capodeferro,v_mario_dias,Mario Dias,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Mario Dias > Alessandro Capodeferro
bjj-524-2003,524,Osvaldo Alves,2003,Reyson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Alehander Mariano
bjj-v_luis_dagmar-524,v_luis_dagmar,Luis Dagmar,524,Osvaldo Alves,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Alehander Mariano
bjj-144-v_luis_dagmar,144,Andre Galvao,v_luis_dagmar,Luis Dagmar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Alehander Mariano
bjj-13533-144,13533,Alehander Mariano,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Alehander Mariano
bjj-361-22,361,Ricardo De La Riva,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Alexandre Baraúna
bjj-9166-361,9166,Alexandre Barauna,361,Ricardo De La Riva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > Alexandre Baraúna
bjj-553-297,553,Roberto Correa,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > Roberto Correa > Alexandre Cavaliere
bjj-9312-553,9312,Alexandre Cavaliere,553,Roberto Correa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > Roberto Correa > Alexandre Cavaliere
bjj-3384-hist_helio,3384,Crolin Gracie,hist_helio,Helio Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Crolin Gracie > Alexandre de Souza
bjj-449-3384,449,Alexandre de Souza,3384,Crolin Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Crolin Gracie > Alexandre de Souza
bjj-1488-hist_helio,1488,Rilion Gracie,hist_helio,Helio Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rilion Gracie > Alexandro Ceconi
bjj-474-1488,474,Alexandre Ceconi,1488,Rilion Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rilion Gracie > Alexandro Ceconi
bjj-727-297,727,Alexandre de Freitas,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Alexandre de Freitas
bjj-v_sergio_lisboa-524,v_sergio_lisboa,Sergio Lisboa,524,Osvaldo Alves,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
bjj-v_erivaldo_junior-v_sergio_lisboa,v_erivaldo_junior,Erivaldo Junior,v_sergio_lisboa,Sergio Lisboa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
bjj-410-v_erivaldo_junior,410,Claudio Calasans,v_erivaldo_junior,Erivaldo Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
bjj-9793-410,9793,Alexandre Jesus,410,Claudio Calasans,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
bjj-v_orlando_saraiva-22,v_orlando_saraiva,Orlando Saraiva,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Orlando Saraiva > Alexandre Manara (father) > Alexandre Manara
bjj-v_alexandre_manara_father-v_orlando_saraiva,v_alexandre_manara_father,Alexandre Manara (father),v_orlando_saraiva,Orlando Saraiva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Orlando Saraiva > Alexandre Manara (father) > Alexandre Manara
bjj-14205-v_alexandre_manara_father,14205,Alexandre Manara,v_alexandre_manara_father,Alexandre Manara (father),black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Orlando Saraiva > Alexandre Manara (father) > Alexandre Manara
bjj-v_andre_vasconcelos-5998,v_andre_vasconcelos,André Vasconcelos,5998,Carlson Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Alexandre Molinaro
bjj-9407-v_andre_vasconcelos,9407,Alexandre Molinaro,v_andre_vasconcelos,André Vasconcelos,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Alexandre Molinaro
bjj-666-355,666,Alexandre Paiva,355,Romero Cavalcanti,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva
bjj-714-22,714,Francisco Albuquerque,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Alexandre Pimentel.
bjj-311-714,311,Alexandre Pimentel,714,Francisco Albuquerque,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Alexandre Pimentel.
bjj-1671-666,1671,Alexandre Puga,666,Alexandre Paiva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Alexandre Puga
bjj-481-515,481,Saulo Ribeiro,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Alexandre Ribeiro
bjj-84-481,84,Alexandre Ribeiro,481,Saulo Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Alexandre Ribeiro
bjj-2443-hist_maeda,2443,Luiz Franca,hist_maeda,Mitsuyo Maeda,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Neury Gomes > Alexandre Santos
bjj-v_neury_gomes-527,v_neury_gomes,Neury Gomes,527,Oswaldo Fadda,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Neury Gomes > Alexandre Santos
bjj-1517-v_neury_gomes,1517,Alexandre Santos,v_neury_gomes,Neury Gomes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Neury Gomes > Alexandre Santos
bjj-627-22,627,Murilo Bustamante,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Alexandre Vieira
bjj-8525-627,8525,Alexandre Vieira,627,Murilo Bustamante,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Alexandre Vieira
bjj-174-601,174,Bruno Frazatto,601,Roberto Godoi,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Bruno Frazatto > Alex Enriquez
bjj-12569-174,12569,Alexandria Enriquez,174,Bruno Frazatto,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Bruno Frazatto > Alex Enriquez
bjj-891-338,891,Alexsandro Machado,338,Ricardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Alexsandro Machado
bjj-52-297,52,Renzo Gracie,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Mario Delgado > Alexis Alduncin
bjj-v_mario_delgado-52,v_mario_delgado,Mario Delgado,52,Renzo Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Mario Delgado > Alexis Alduncin
bjj-9377-v_mario_delgado,9377,Alexis Alduncin,v_mario_delgado,Mario Delgado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Mario Delgado > Alexis Alduncin
bjj-78-22,78,Andre Pederneiras,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Alexssandro  Sodré
bjj-6756-78,6756,Rodrigo Silva,78,Andre Pederneiras,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Alexssandro  Sodré
bjj-8884-6756,8884,Alexsandro Sodre,6756,Rodrigo Silva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Alexssandro  Sodré
bjj-10004-322,10004,Ali Monfaradi,322,Fabio Gurgel,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Ali Monfaradi
bjj-826-22,826,Allan Goes,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Allan Góes
bjj-2052-hist_helio,2052,Alvaro Barreto,hist_helio,Helio Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Alvaro Barreto
bjj-203-3416,203,Julio Cesar,3416,Monir Salomao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Alvaro Bobadilla
bjj-1553-203,1553,Alvaro Bobadilla,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Alvaro Bobadilla
bjj-1495-hist_helio,1495,Flavio Behring,hist_helio,Helio Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
bjj-v_patrick_chaput-1495,v_patrick_chaput,Patrick Chaput,1495,Flavio Behring,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
bjj-v_derebey_sebahatin-v_patrick_chaput,v_derebey_sebahatin,Derebey Sebahatin,v_patrick_chaput,Patrick Chaput,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
bjj-v_khalid_houry-v_derebey_sebahatin,v_khalid_houry,Khalid Houry,v_derebey_sebahatin,Derebey Sebahatin,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
bjj-9058-v_khalid_houry,9058,Amal Amjahid,v_khalid_houry,Khalid Houry,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
bjj-9-297,9,Marcio Cruz,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > Helio Gracie > Carlos Gracie Jr > Marcio Cruz > Amanda Alequin
bjj-v_amanda_alequin-9,v_amanda_alequin,Amanda Alequin,9,Marcio Cruz,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > Helio Gracie > Carlos Gracie Jr > Marcio Cruz > Amanda Alequin
